"original_path","target_path","bucket","classification","git_state","extension","size_bytes","width","height","sha256","reference_locations","category","atlas_group","action","reason"
"assets/effest/anima/BGanimation.anim","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/anima/BGanimation.anim","review_delete","pending_user_review","tracked_or_staged",".anim","2221","","","1498964c88bf0d56ee223f55a0d0a2f2fad49ec019af8ce44b6f79ef64d99f31","","","","move_review","legacy_cocos_resource"
"assets/effest/anima/BGanimation.anim.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/anima/BGanimation.anim.meta","review_delete","pending_user_review","tracked_or_staged",".meta","88","","","d20d3cbe92fb1f4480699d08b208f814f3df2f5342d24826c8003ab3d1eb86b3","","","","move_review","legacy_cocos_resource"
"assets/effest/anima/couple.anim","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/anima/couple.anim","review_delete","pending_user_review","tracked_or_staged",".anim","2567","","","986b26608614189c44cd747c4d1e8722272f4bf3e64298fe8862e187679a33c9","","","","move_review","legacy_cocos_resource"
"assets/effest/anima/couple.anim.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/anima/couple.anim.meta","review_delete","pending_user_review","tracked_or_staged",".meta","88","","","c6b9c4bf903fd7db6c13fdc5d1bfc19fb6194031317f478f05145ca0ebf3dbd4","","","","move_review","legacy_cocos_resource"
"assets/effest/anima/Mainanim.anim","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/anima/Mainanim.anim","review_delete","pending_user_review","tracked_or_staged",".anim","2880","","","5e5ecfad0c610a60acc1f2eb835608b593a49de431c53438a1f6db438013b798","","","","move_review","legacy_cocos_resource"
"assets/effest/anima/Mainanim.anim.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/anima/Mainanim.anim.meta","review_delete","pending_user_review","tracked_or_staged",".meta","88","","","47431e1bc9aef485b5bb8e7efe5142c1bdae7481d788155bf48fd4c54cede465","","","","move_review","legacy_cocos_resource"
"assets/effest/anima/slake.anim","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/anima/slake.anim","review_delete","pending_user_review","tracked_or_staged",".anim","8104","","","c129264db3c54073bb15de260ddc874f0609f19c39bc2becb7118eaab695edff","","","","move_review","legacy_cocos_resource"
"assets/effest/anima/slake.anim.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/anima/slake.anim.meta","review_delete","pending_user_review","tracked_or_staged",".meta","88","","","9cc5800d33a39c272c14bbcc0c743a19abd8d4d111ad7e0a95a8090546548f2c","","","","move_review","legacy_cocos_resource"
"assets/effest/anima/UILight.anim","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/anima/UILight.anim","review_delete","pending_user_review","tracked_or_staged",".anim","721","","","180db56e996be4d419ba78db85a13a0358f0928ef6fa641e14f5532464478ef8","","","","move_review","legacy_cocos_resource"
"assets/effest/anima/UILight.anim.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/anima/UILight.anim.meta","review_delete","pending_user_review","tracked_or_staged",".meta","88","","","e65f9928b6ff981adb32c18393b2320cd8614cdfe1da686de041f357606c87d4","","","","move_review","legacy_cocos_resource"
"assets/effest/particle.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/particle.meta","review_delete","pending_user_review","tracked_or_staged",".meta","137","","","741296d5dee9b9b75ecf84fdc4fc85287c9fe745bd3fa2b5c90975b2c531b8e6","","","","move_review","legacy_cocos_resource"
"assets/effest/particle/cloud.plist","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/particle/cloud.plist","review_delete","pending_user_review","tracked_or_staged",".plist","3426","","","9173d8a8e3ae180287e96bae6cb08ec06955d65ade2dd04a65eebe39c6062da6","","","","move_review","legacy_cocos_resource"
"assets/effest/particle/cloud.plist.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/particle/cloud.plist.meta","review_delete","pending_user_review","tracked_or_staged",".meta","88","","","99bc17dffa26d9a675cb0c3743bd0a1eb997d2a17ef23fdcebb7ba6a0b6d9248","","","","move_review","legacy_cocos_resource"
"assets/effest/particle/cloud_a.plist","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/particle/cloud_a.plist","review_delete","pending_user_review","tracked_or_staged",".plist","3426","","","303c45925c7fe232ef6353c3a9cc986f91f407dff41f80462c9cba164035c5c6","","","","move_review","legacy_cocos_resource"
"assets/effest/particle/cloud_a.plist.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/particle/cloud_a.plist.meta","review_delete","pending_user_review","tracked_or_staged",".meta","88","","","55d035ba4bdcf35d8ebbca68a3063d6e72bec160672998f10c19c9d8ed89f9aa","","","","move_review","legacy_cocos_resource"
"assets/effest/particle/slake.prefab","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/particle/slake.prefab","review_delete","pending_user_review","tracked_or_staged",".prefab","21046","","","81461f369015cc663f02ada7430c06e53bd3984893b0cdacfef67e0258a3ffdf","","","","move_review","legacy_cocos_resource"
"assets/effest/particle/slake.prefab.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/particle/slake.prefab.meta","review_delete","pending_user_review","tracked_or_staged",".meta","169","","","95a12707f8ae00241f3431f8b37997f6df8dcf11bf4796f2ac5cd8095daf23e4","","","","move_review","legacy_cocos_resource"
"assets/effest/texture.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/texture.meta","review_delete","pending_user_review","tracked_or_staged",".meta","137","","","697f4accb4b4a11beff6909f191f0832f5cfa3cee9309cc510a1d5098893abda","","","","move_review","legacy_cocos_resource"
"assets/effest/texture/AutoAtlas.pac","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/texture/AutoAtlas.pac","review_delete","pending_user_review","tracked_or_staged",".pac","36","","","2aaf8682231fbb00299d92acb0b3745c5737e799ff8ca548f636d792022c92a3","","","","move_review","legacy_cocos_resource"
"assets/effest/texture/AutoAtlas.pac.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/texture/AutoAtlas.pac.meta","review_delete","pending_user_review","tracked_or_staged",".meta","458","","","336ea82aaa2b7a1ffce8a5d44eedc70f22db9037941c7b805f2281dbfe4c01a6","","","","move_review","legacy_cocos_resource"
"assets/effest/texture/couple-0001.png.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/texture/couple-0001.png.meta","review_delete","pending_user_review","tracked_or_staged",".meta","816","","","31ff8cdf318eccec8c6cf1f6e69d6e6a4c1f8e40502aaa74f61bf918d0b8605c","","","","move_review","legacy_cocos_resource"
"assets/effest/texture/couple-0002.png.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/texture/couple-0002.png.meta","review_delete","pending_user_review","tracked_or_staged",".meta","816","","","68073000a3a29d993b90a117e34fe194295f12ec2cd2ed343351b5aa96ed9e49","","","","move_review","legacy_cocos_resource"
"assets/effest/texture/couple-0003.png.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/texture/couple-0003.png.meta","review_delete","pending_user_review","tracked_or_staged",".meta","816","","","a416322e5fd8366203a7c2664873818621fc1ad05d9237ce08bff7e34cc761b3","","","","move_review","legacy_cocos_resource"
"assets/effest/texture/couple-0004.png.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/texture/couple-0004.png.meta","review_delete","pending_user_review","tracked_or_staged",".meta","816","","","86cb3c856e95a8e08a48026433d72f2f505c845fcffc8c03128f08d78ffd60c1","","","","move_review","legacy_cocos_resource"
"assets/effest/texture/couple-0005.png.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/texture/couple-0005.png.meta","review_delete","pending_user_review","tracked_or_staged",".meta","820","","","ee42fb5de4e1416bb7eb2f799f508bdf60a4835c04587959a34499bbb3f937c1","","","","move_review","legacy_cocos_resource"
"assets/effest/texture/couple-0006.png.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/texture/couple-0006.png.meta","review_delete","pending_user_review","tracked_or_staged",".meta","816","","","50cbc667dabb7ada3fd3131aafb55a1474ccecd86a693bcde7884227cf62e828","","","","move_review","legacy_cocos_resource"
"assets/effest/texture/couple-0007.png.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/texture/couple-0007.png.meta","review_delete","pending_user_review","tracked_or_staged",".meta","820","","","5c46e9665f9439601f7b0595c2db78f03dfeaf63dfd4f57fefc4b21dabd03428","","","","move_review","legacy_cocos_resource"
"assets/effest/texture/couple-0008.png.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/texture/couple-0008.png.meta","review_delete","pending_user_review","tracked_or_staged",".meta","817","","","ebb114518b7b3c2a9e8e2e9b8682bcced20cfee908cac4000a1b7e2423989602","","","","move_review","legacy_cocos_resource"
"assets/effest/texture/couple-0009.png.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/texture/couple-0009.png.meta","review_delete","pending_user_review","tracked_or_staged",".meta","822","","","835f9990da9f0e5ea47373273bd33e8aa9fd2062d903f043b9be69e4c38d3c9a","","","","move_review","legacy_cocos_resource"
"assets/effest/texture/couple-0010.png.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/texture/couple-0010.png.meta","review_delete","pending_user_review","tracked_or_staged",".meta","818","","","9cb42a15c18ec6ddceb282b66beae09c3e409d89036e0860ed76fcd82aa47a52","","","","move_review","legacy_cocos_resource"
"assets/effest/texture/couple-0011.png.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/texture/couple-0011.png.meta","review_delete","pending_user_review","tracked_or_staged",".meta","818","","","6c3dd7fd6812aa14bd37ec8a714941079153cd243e2c03b09eaa8f9aefb1fa16","","","","move_review","legacy_cocos_resource"
"assets/effest/texture/couple-0012.png.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/texture/couple-0012.png.meta","review_delete","pending_user_review","tracked_or_staged",".meta","818","","","a20dd88fc257fcda5daef28d156eee438d809713b377421768805804441eed41","","","","move_review","legacy_cocos_resource"
"assets/effest/texture/couple-0013.png.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/effest/texture/couple-0013.png.meta","review_delete","pending_user_review","tracked_or_staged",".meta","822","","","317ca114d146da98b30bcdd4581df897f771f75c7186bb2875287bf3912ec4c5","","","","move_review","legacy_cocos_resource"
"assets/font.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/font.meta","review_delete","pending_user_review","tracked_or_staged",".meta","137","","","9e037f64665c88c55c1d55141d8e5fc09e7611dc4117b2924c8ecd9435ed39a7","","","","move_review","legacy_cocos_metadata"
"assets/font/jiesuanFont.fnt","asset_review_delete/2026-07-21/legacy_cocos/assets/font/jiesuanFont.fnt","review_delete","pending_user_review","tracked_or_staged",".fnt","1435","","","1b407fcde9edeff71af9acc69980ae0546ab6502017e4cefc6efdc3a6c34a2bc","","","","move_review","legacy_cocos_resource"
"assets/font/jiesuanFont.fnt.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/font/jiesuanFont.fnt.meta","review_delete","pending_user_review","tracked_or_staged",".meta","163","","","c058d5098dd1c1f42df61c27713ed6c9fd25ac1fa3396263b0c7b5d7583e8b77","","","","move_review","legacy_cocos_resource"
"assets/font/jiesuanFont_0.png","asset_review_delete/2026-07-21/legacy_cocos/assets/font/jiesuanFont_0.png","review_delete","pending_user_review","tracked_or_staged",".png","10911","256","256","81c64b52620081e09470f862e91a4e475086c9d2044c482412f0622df3fb6fd9","","","","move_review","legacy_cocos_resource"
"assets/font/jiesuanFont_0.png.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/font/jiesuanFont_0.png.meta","review_delete","pending_user_review","tracked_or_staged",".meta","821","","","98fd307d834274652ec5cce58341c66eacb92da4429ea848f59fb1be5f8072f0","","","","move_review","legacy_cocos_resource"
"assets/font/scoreFont.fnt","asset_review_delete/2026-07-21/legacy_cocos/assets/font/scoreFont.fnt","review_delete","pending_user_review","tracked_or_staged",".fnt","1433","","","c2fa18690380285bb2c670238e91071873a55528ca298e7b1710b90298a73258","","","","move_review","legacy_cocos_resource"
"assets/font/scoreFont.fnt.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/font/scoreFont.fnt.meta","review_delete","pending_user_review","tracked_or_staged",".meta","163","","","a6fb115a5b2bd4935153340b1bbee58545ecdb47f628ef47e7302b85951ec03f","","","","move_review","legacy_cocos_resource"
"assets/font/scoreFont_0.png","asset_review_delete/2026-07-21/legacy_cocos/assets/font/scoreFont_0.png","review_delete","pending_user_review","tracked_or_staged",".png","27510","256","256","ae173ac62a055db780b5328619cd99bd58fc17c0ad66f27e149e4273a0c1d3cd","","","","move_review","legacy_cocos_resource"
"assets/font/scoreFont_0.png.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/font/scoreFont_0.png.meta","review_delete","pending_user_review","tracked_or_staged",".meta","822","","","0a0afdd07aaa59b32417cf8a484e5596e59fe209c0eb86f355e49a0d4cbdc867","","","","move_review","legacy_cocos_resource"
"assets/migration.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/migration.meta","review_delete","pending_user_review","tracked_or_staged",".meta","137","","","1c1812386a790466a8222585e9078f3c540043f9d25416d3ded5b882e0d55636","","","","move_review","legacy_cocos_metadata"
"assets/migration/use_v2.1-2.2.1_cc.Toggle_event.js","asset_review_delete/2026-07-21/legacy_cocos/assets/migration/use_v2.1-2.2.1_cc.Toggle_event.js","review_delete","pending_user_review","tracked_or_staged",".js","979","","","6d366aec532bc8337e228f06f96bd6fdff959c3b4e77f86b157690109ab5c07e","","","","move_review","legacy_cocos_resource"
"assets/migration/use_v2.1-2.2.1_cc.Toggle_event.js.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/migration/use_v2.1-2.2.1_cc.Toggle_event.js.meta","review_delete","pending_user_review","tracked_or_staged",".meta","197","","","5b458b1f31456077fe0aa995c4db1f6ae01c7ed524f30d87529a42f26f1177bb","","","","move_review","legacy_cocos_resource"
"assets/resources.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/resources.meta","review_delete","pending_user_review","tracked_or_staged",".meta","137","","","5757b67ce18fed0ca0ed3c5fc22a3792a1f446a2c50a1e72d1af9442773dd1de","","","","move_review","legacy_cocos_metadata"
"assets/resources/prefab.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/resources/prefab.meta","review_delete","pending_user_review","tracked_or_staged",".meta","137","","","e2fd6969455e4c582f585f3064ef6371d3c707e73a45ec8afdc55e140ebb5062","","","","move_review","legacy_cocos_resource"
"assets/resources/prefab/block.prefab","asset_review_delete/2026-07-21/legacy_cocos/assets/resources/prefab/block.prefab","review_delete","pending_user_review","tracked_or_staged",".prefab","27088","","","ad788451b4cb6bd2580f295f378b9860fdf36b6f4b6e8ff34d6a665a87447bf4","","","","move_review","legacy_cocos_resource"
"assets/resources/prefab/block.prefab.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/resources/prefab/block.prefab.meta","review_delete","pending_user_review","tracked_or_staged",".meta","169","","","851504a3b08b2824beb78293c3ab226bd64bfd125fb7755cb4005ef8662fb647","","","","move_review","legacy_cocos_resource"
"assets/resources/prefab/SoundManager.prefab","asset_review_delete/2026-07-21/legacy_cocos/assets/resources/prefab/SoundManager.prefab","review_delete","pending_user_review","tracked_or_staged",".prefab","8496","","","3614e528232f57b4273ea7dbd3ec5e8b693839adb300e23a8edfebd901b6ce88","","","","move_review","legacy_cocos_resource"
"assets/resources/prefab/SoundManager.prefab.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/resources/prefab/SoundManager.prefab.meta","review_delete","pending_user_review","tracked_or_staged",".meta","169","","","5e9ad9ec600e96642129f37e1d7adc27aba5d4f0f4981c9df45d4674fc17a3ac","","","","move_review","legacy_cocos_resource"
"assets/resources/prefab/view.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/resources/prefab/view.meta","review_delete","pending_user_review","tracked_or_staged",".meta","137","","","47786f8933385bc737769253468dc95c043713728bb6aa0ae85a4d61d2db701f","","","","move_review","legacy_cocos_resource"
"assets/resources/prefab/view/AccountView.prefab","asset_review_delete/2026-07-21/legacy_cocos/assets/resources/prefab/view/AccountView.prefab","review_delete","pending_user_review","tracked_or_staged",".prefab","35371","","","7049a0d58885b8b5580b44ff8812b9c9dda0cf1878c9cdb9c658127cec17c4e8","","","","move_review","legacy_cocos_resource"
"assets/resources/prefab/view/AccountView.prefab.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/resources/prefab/view/AccountView.prefab.meta","review_delete","pending_user_review","tracked_or_staged",".meta","169","","","3041d2d07c8148f7557be5ea20ef8ecaee549ad4ce2b9d8c307d3928688ae3ad","","","","move_review","legacy_cocos_resource"
"assets/resources/prefab/view/SuccessShowView.prefab","asset_review_delete/2026-07-21/legacy_cocos/assets/resources/prefab/view/SuccessShowView.prefab","review_delete","pending_user_review","tracked_or_staged",".prefab","15365","","","8991ad332521effb85506b530965c68eb21a0bc46e82c746b8b3cdcba59ce95c","","","","move_review","legacy_cocos_resource"
"assets/resources/prefab/view/SuccessShowView.prefab.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/resources/prefab/view/SuccessShowView.prefab.meta","review_delete","pending_user_review","tracked_or_staged",".meta","169","","","ec888ad4b1656231fabf849241cc3babf2b6f33917348c109d55b28c58f29b3c","","","","move_review","legacy_cocos_resource"
"assets/scenes.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/scenes.meta","review_delete","pending_user_review","tracked_or_staged",".meta","137","","","3460f3c89dad4b823b5f4c0ba4e0b0a62246baff3d717e9fadc569530453c7ac","","","","move_review","legacy_cocos_metadata"
"assets/scenes/game.fire","asset_review_delete/2026-07-21/legacy_cocos/assets/scenes/game.fire","review_delete","pending_user_review","tracked_or_staged",".fire","73773","","","96afb612f12db08875a24b2449ff151ebe1f321aba776d4904cec531b9df3984","","","","move_review","legacy_cocos_resource"
"assets/scenes/game.fire.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/scenes/game.fire.meta","review_delete","pending_user_review","tracked_or_staged",".meta","146","","","1318216b37073d76c0c19160c4496436496c9b7abf7ca3fb828274e6a652ffe7","","","","move_review","legacy_cocos_resource"
"assets/scenes/Loading.fire","asset_review_delete/2026-07-21/legacy_cocos/assets/scenes/Loading.fire","review_delete","pending_user_review","tracked_or_staged",".fire","14507","","","19816c84755431e6f1417c6119bdaded55518ba3439b3f23fb697af0fe86c567","","","","move_review","legacy_cocos_resource"
"assets/scenes/Loading.fire.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/scenes/Loading.fire.meta","review_delete","pending_user_review","tracked_or_staged",".meta","146","","","b100d24aa03f4d92cc1cd2d92a590968e3f0028d5f1d239b8754d75f03354663","","","","move_review","legacy_cocos_resource"
"assets/scripts.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts.meta","review_delete","pending_user_review","tracked_or_staged",".meta","137","","","31d6920c669462d33e4621dd7d7efaef8025adb9ef505773327d44ae536936b1","","","","move_review","legacy_cocos_metadata"
"assets/scripts/auto.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/auto.meta","review_delete","pending_user_review","tracked_or_staged",".meta","137","","","be8afbcbce3e5931706c7ce34e71de004bcac1efbdd0779c9cb0d6ab725ff45d","","","","move_review","legacy_cocos_resource"
"assets/scripts/auto/BgSoundClio.ts","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/auto/BgSoundClio.ts","review_delete","pending_user_review","tracked_or_staged",".ts","419","","","d4245063cc760b33f5701926d60a2d96626967eb5c6814cad34d8a983d2cccac","","","","move_review","legacy_cocos_resource"
"assets/scripts/auto/BgSoundClio.ts.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/auto/BgSoundClio.ts.meta","review_delete","pending_user_review","tracked_or_staged",".meta","197","","","2731ba43287ae266dac545cc6f94a500cb7bcd1eee0ef045677b093c42f052c6","","","","move_review","legacy_cocos_resource"
"assets/scripts/auto/SoundClip.ts","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/auto/SoundClip.ts","review_delete","pending_user_review","tracked_or_staged",".ts","422","","","c0eebed015f72af8532d735888ed420248e44030783828f7ce87726d17dc5e31","","","","move_review","legacy_cocos_resource"
"assets/scripts/auto/SoundClip.ts.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/auto/SoundClip.ts.meta","review_delete","pending_user_review","tracked_or_staged",".meta","197","","","bd9a2475c490d9f3762d9557fbe504b7f325f34a40104e05262a5d1b6b3155dd","","","","move_review","legacy_cocos_resource"
"assets/scripts/core.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/core.meta","review_delete","pending_user_review","tracked_or_staged",".meta","137","","","4e83488803005c299c1ccf2073e262dc14d8ad753d99c1c729c2520ce521d3e9","","","","move_review","legacy_cocos_resource"
"assets/scripts/core/DataManager.ts","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/core/DataManager.ts","review_delete","pending_user_review","tracked_or_staged",".ts","5017","","","d67b67cba789b741dbc56e6fa8360d1b6ac8df7b0b6d9582aff01b05e9ab80fa","","","","move_review","legacy_cocos_resource"
"assets/scripts/core/DataManager.ts.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/core/DataManager.ts.meta","review_delete","pending_user_review","tracked_or_staged",".meta","197","","","d48bda4d3bc6aae4233d29b9b991ef5810cc031f23d85c41eb0b6205ccfd3b33","","","","move_review","legacy_cocos_resource"
"assets/scripts/core/DataStorage.ts","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/core/DataStorage.ts","review_delete","pending_user_review","tracked_or_staged",".ts","2711","","","67779762cb2845b055dd2aa0f8ede560b6da543f962c603258453ce66ed31ce1","","","","move_review","legacy_cocos_resource"
"assets/scripts/core/DataStorage.ts.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/core/DataStorage.ts.meta","review_delete","pending_user_review","tracked_or_staged",".meta","197","","","b3fca1125d07dd0bec06d4285f14e8ed3b542ccdefa7f3d046d2fd7f20e53aba","","","","move_review","legacy_cocos_resource"
"assets/scripts/core/GameManager.ts","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/core/GameManager.ts","review_delete","pending_user_review","tracked_or_staged",".ts","1248","","","82f656e358338d28cc292def09caaef66bec29b634d6537768f70d268b7bcd48","","","","move_review","legacy_cocos_resource"
"assets/scripts/core/GameManager.ts.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/core/GameManager.ts.meta","review_delete","pending_user_review","tracked_or_staged",".meta","197","","","a8c16e9f059c09d0e4f19d3240bfc013dfd790f259b429671e6a1ea2511a9b6c","","","","move_review","legacy_cocos_resource"
"assets/scripts/core/ResourcePool.ts","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/core/ResourcePool.ts","review_delete","pending_user_review","tracked_or_staged",".ts","2113","","","2f38413d40b9975f63cd0eaf34eecf96591518e0c21ba7f09e0ee76275e71732","","","","move_review","legacy_cocos_resource"
"assets/scripts/core/ResourcePool.ts.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/core/ResourcePool.ts.meta","review_delete","pending_user_review","tracked_or_staged",".meta","197","","","f969de791c10e16d746197f37523a76f21456addde309ae64495a175eeb4661d","","","","move_review","legacy_cocos_resource"
"assets/scripts/core/ResourcesManager.ts","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/core/ResourcesManager.ts","review_delete","pending_user_review","tracked_or_staged",".ts","5739","","","e1a72e83c7c903df19295026f6edc9637b3369f3568d998ad5fa4033363d56a8","","","","move_review","legacy_cocos_resource"
"assets/scripts/core/ResourcesManager.ts.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/core/ResourcesManager.ts.meta","review_delete","pending_user_review","tracked_or_staged",".meta","197","","","1b42a31335d31ef75089c318a960ee9fb9ccd3ac1a9f016cfc01aefd9ec74853","","","","move_review","legacy_cocos_resource"
"assets/scripts/core/SoundManager.ts","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/core/SoundManager.ts","review_delete","pending_user_review","tracked_or_staged",".ts","4996","","","e0140942bfab4b29ef78f4cfb239fbad72117d9e452191101457f2f097d5a4ea","","","","move_review","legacy_cocos_resource"
"assets/scripts/core/SoundManager.ts.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/core/SoundManager.ts.meta","review_delete","pending_user_review","tracked_or_staged",".meta","197","","","c37f96a537e4511914c8131778b2aa1537324ae0f67a9b82663f059a939bab5a","","","","move_review","legacy_cocos_resource"
"assets/scripts/coreFight.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/coreFight.meta","review_delete","pending_user_review","tracked_or_staged",".meta","137","","","68b53d2319a27020512df1f5df99608f1b501c3ed6b3a5c0173d77011de7d41c","","","","move_review","legacy_cocos_resource"
"assets/scripts/coreFight/Block.ts","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/coreFight/Block.ts","review_delete","pending_user_review","tracked_or_staged",".ts","3786","","","61ec5143ef9c87e8596cf9bcde8155e31cf901fa6c0acedf98241b3c7330b2d0","","","","move_review","legacy_cocos_resource"
"assets/scripts/coreFight/Block.ts.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/coreFight/Block.ts.meta","review_delete","pending_user_review","tracked_or_staged",".meta","197","","","6fbf07b3c346fe3b59552c376d7d4b63bd2346c8d7dbbfbb8c71e784ea981e9e","","","","move_review","legacy_cocos_resource"
"assets/scripts/data.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/data.meta","review_delete","pending_user_review","tracked_or_staged",".meta","137","","","6fa51c4ce7f34d4ac004e7a4a4bdebf85bca131c06f1e788516c8fba915c3e54","","","","move_review","legacy_cocos_resource"
"assets/scripts/data/PlayerData.ts","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/data/PlayerData.ts","review_delete","pending_user_review","tracked_or_staged",".ts","603","","","92b4d2e4f3860d4488e1c4010515bcf668ebae349eedd87749c003d34e01c3d4","","","","move_review","legacy_cocos_resource"
"assets/scripts/data/PlayerData.ts.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/data/PlayerData.ts.meta","review_delete","pending_user_review","tracked_or_staged",".meta","197","","","d22c1a07a9f3427378702b2174898e7a1e8effaab28cba860d40f858453844d4","","","","move_review","legacy_cocos_resource"
"assets/scripts/event.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/event.meta","review_delete","pending_user_review","tracked_or_staged",".meta","137","","","5f620ce91760c1c73e6e1334d3a1e8acf729d0cacbf9b33a4c51db3d3a24d5b9","","","","move_review","legacy_cocos_resource"
"assets/scripts/event/CustomEventType.ts","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/event/CustomEventType.ts","review_delete","pending_user_review","tracked_or_staged",".ts","585","","","1bb0b44cf9f9f75ae4d846627cf547b9c1f20dd9d0eff3f5aafdd9c099b8a163","","","","move_review","legacy_cocos_resource"
"assets/scripts/event/CustomEventType.ts.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/event/CustomEventType.ts.meta","review_delete","pending_user_review","tracked_or_staged",".meta","197","","","6912d2d81e31c44845dd71b045871416aaee90d9d4fa550d0eb726d00b067657","","","","move_review","legacy_cocos_resource"
"assets/scripts/gameScene.meta","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/gameScene.meta","review_delete","pending_user_review","tracked_or_staged",".meta","137","","","1a1673bbae5aad2f2a2cbfd304dc311aa76433b851abaf5e3aa6a5b785a29c05","","","","move_review","legacy_cocos_resource"
"assets/scripts/gameScene/GameScene.ts","asset_review_delete/2026-07-21/legacy_cocos/assets/scripts/gameScene/GameScene.ts","review_delete","pending_user_review","tracked_or_staged",".ts","15307","","","42e82a2a33bbea65a32880a55c32fd6cd73cf29a9e24f284a128a6a8682d4c9d","","","","move_review","legacy_cocos_resource"
